task_title,time_stamp,start_flag,end_flag,risk,difficulty,r_hardware,r_software,r_people,r_consumables,r_attire,r_tools
VPU - NWFWOSCFOHVAKBLDLUTDQQTVHUN,10,0,0,0.49279195,0.5040693,,,0.0049930573,,,
VPU - NWFWOSCFOHVAKBLDLUTDQQTVHUN,11,0,1,0.032586753,0.23482716,,,0.014864492,,,
BSQ - QICGNBETOJBOERYKARDYBINLVCO,62,1,0,0.28619415,0.06306058,0.118039586,,,,,
BSQ - QICGNBETOJBOERYKARDYBINLVCO,63,0,0,0.5561734,0.49351233,0.10683873,,,,,
BSQ - QICGNBETOJBOERYKARDYBINLVCO,64,0,0,0.21388054,0.6242516,0.15173216,,,,,
BSQ - QICGNBETOJBOERYKARDYBINLVCO,65,0,0,0.8914145,0.039682865,0.100230366,,,,,
BSQ - QICGNBETOJBOERYKARDYBINLVCO,66,0,0,0.78588134,0.19853222,0.0049374388,,,,,
BSQ - QICGNBETOJBOERYKARDYBINLVCO,67,0,0,0.85822755,0.8520859,0.088282585,,,,,
BSQ - QICGNBETOJBOERYKARDYBINLVCO,68,0,0,0.7037223,0.4200195,0.013357391,,,,,
BSQ - QICGNBETOJBOERYKARDYBINLVCO,69,0,0,0.21365207,0.18324739,0.04266734,,,,,
BSQ - QICGNBETOJBOERYKARDYBINLVCO,70,0,0,0.7787609,0.442625,0.0322149,,,,,
BSQ - QICGNBETOJBOERYKARDYBINLVCO,71,0,0,0.70188916,0.9690073,0.1428948,,,,,
BSQ - QICGNBETOJBOERYKARDYBINLVCO,72,0,0,0.56220376,0.6897678,0.06548243,,,,,
BSQ - QICGNBETOJBOERYKARDYBINLVCO,75,0,1,0.081568,0.8157058,0.07281341,,,,,
UBW - GTHPTMNUXPGSICC,80,1,0,0.43230075,0.42420828,0.10610465,,0.11763775,0.09069829,,
UBW - GTHPTMNUXPGSICC,88,0,0,0.18813062,0.7829905,0.08561921,,0.13425942,0.050516374,,
UBW - GTHPTMNUXPGSICC,96,0,0,0.24159926,0.4149863,0.13136114,,0.15806365,0.0021443558,,
UBW - GTHPTMNUXPGSICC,104,0,0,0.24181354,0.6421168,0.031876504,,0.006037149,0.010464649,,
UBW - GTHPTMNUXPGSICC,112,0,0,0.90340686,0.85579634,0.09706807,,0.12430607,0.15683544,,
UBW - GTHPTMNUXPGSICC,115,0,1,0.0060502887,0.07171327,0.13794802,,0.05659763,0.12059526,,
TCN - BXCEVLD,30,1,0,0.44563544,0.2678464,,0.07722405,,0.14079422,,
TCN - BXCEVLD,40,0,0,0.77720135,0.8783061,,0.05388747,,0.11088836,,
TCN - BXCEVLD,50,0,0,0.118941665,0.0025093555,,0.104205236,,0.15111774,,
TCN - BXCEVLD,60,0,0,0.92354137,0.05167401,,0.10118217,,0.042776413,,
TCN - BXCEVLD,70,0,0,0.19383997,0.4304906,,0.042041406,,0.09793878,,
TCN - BXCEVLD,80,0,0,0.4907264,0.12365091,,0.12192333,,0.034987554,,
TCN - BXCEVLD,90,0,0,0.6557947,0.55213076,,0.027300233,,0.09345935,,
TCN - BXCEVLD,91,0,1,0.4307502,0.85985976,,0.050963,,0.028678102,,
YFJ - VSDPLKLU,47,1,0,0.9607887,0.04098332,,,0.14771387,0.0901312,,
YFJ - VSDPLKLU,52,0,0,0.9153995,0.7597693,,,0.022902727,0.106070355,,
YFJ - VSDPLKLU,57,0,0,0.3414349,0.9208552,,,0.057608146,0.021689462,,
YFJ - VSDPLKLU,62,0,0,0.493981,0.8524741,,,0.1511573,0.0074511906,,
YFJ - VSDPLKLU,67,0,0,0.16590267,0.7163114,,,0.14288837,0.10279025,,
YFJ - VSDPLKLU,72,0,0,0.9484325,0.63618153,,,0.069888026,0.027712144,,
YFJ - VSDPLKLU,77,0,0,0.9735762,0.43794227,,,0.096410036,0.06848698,,
YFJ - VSDPLKLU,77,0,1,0.96929747,0.6850028,,,0.084667236,0.021408051,,
GMM - JCRDGE,24,1,0,0.3081665,0.27120817,0.1561604,0.032252397,0.05089879,,,
GMM - JCRDGE,24,0,0,0.3514381,0.04543376,0.05851899,0.13521196,0.10941827,,,
GMM - JCRDGE,24,0,0,0.15428,0.8866467,0.044647798,0.15439673,0.13196774,,,
GMM - JCRDGE,24,0,0,0.48056656,0.90801394,0.03433095,0.133724,0.04489707,,,
GMM - JCRDGE,24,0,0,0.44705164,0.95834285,0.010311251,0.010840092,0.0414478,,,
GMM - JCRDGE,24,0,0,0.2651273,0.98881847,0.06988237,0.13962491,0.07960859,,,
GMM - JCRDGE,24,0,0,0.8472831,0.32336593,0.039665785,0.12307526,0.14530998,,,
GMM - JCRDGE,24,0,0,0.6038857,0.2906776,0.12495856,0.09156466,0.009072046,,,
GMM - JCRDGE,24,0,0,0.23016953,0.2917753,0.059973132,0.086423434,0.08512449,,,
GMM - JCRDGE,24,0,0,0.6606984,0.35091394,0.11790632,0.11084518,0.15202478,,,
GMM - JCRDGE,28,0,1,0.2972923,0.889492,0.004655304,0.07264416,0.051932506,,,
MVY - GQEIOXBQYNEEFCIVXGHCWELNK,59,1,0,0.3915255,0.87810135,0.1137348,0.04550759,,,0.11903574,
MVY - GQEIOXBQYNEEFCIVXGHCWELNK,60,0,0,0.839596,0.057713866,0.13194886,0.032131642,,,0.004564056,
MVY - GQEIOXBQYNEEFCIVXGHCWELNK,61,0,0,0.75571567,0.56541544,0.051660717,0.055887498,,,0.058345154,
MVY - GQEIOXBQYNEEFCIVXGHCWELNK,62,0,0,0.8907975,0.30206394,0.13513672,0.075577505,,,0.09847369,
MVY - GQEIOXBQYNEEFCIVXGHCWELNK,63,0,0,0.17115796,0.68116754,0.0554325,0.059730176,,,0.15305242,
MVY - GQEIOXBQYNEEFCIVXGHCWELNK,64,0,0,0.095125854,0.6311896,0.061777398,0.039023828,,,0.10532639,
MVY - GQEIOXBQYNEEFCIVXGHCWELNK,65,0,0,0.567603,0.9282751,0.06478501,0.14998683,,,0.14630929,
MVY - GQEIOXBQYNEEFCIVXGHCWELNK,66,0,0,0.10080105,0.5028724,0.12646742,0.05590903,,,0.04250575,
MVY - GQEIOXBQYNEEFCIVXGHCWELNK,67,0,0,0.6288427,0.09717262,0.03881106,0.07935165,,,0.014280634,
MVY - GQEIOXBQYNEEFCIVXGHCWELNK,68,0,0,0.5406678,0.22986776,0.047387436,0.1473281,,,0.1323485,
MVY - GQEIOXBQYNEEFCIVXGHCWELNK,69,0,0,0.46977198,0.21469414,0.11202889,0.1503022,,,0.0065340805,
MVY - GQEIOXBQYNEEFCIVXGHCWELNK,70,0,0,0.3526368,0.8282176,0.05140554,0.112268865,,,0.030669888,
MVY - GQEIOXBQYNEEFCIVXGHCWELNK,71,0,0,0.9140755,0.7133299,0.13629831,0.11150218,,,0.14602998,
MVY - GQEIOXBQYNEEFCIVXGHCWELNK,75,0,1,0.11278474,0.30535698,0.088884026,0.11773369,,,0.13633233,
HNM - AFOYQNFEXNHRJPTJIYCUTN,28,1,0,0.22671956,0.5279958,0.07117898,0.1395546,,,,
HNM - AFOYQNFEXNHRJPTJIYCUTN,34,0,0,0.016757786,0.9211559,0.028706597,0.09632713,,,,
HNM - AFOYQNFEXNHRJPTJIYCUTN,40,0,0,0.44937456,0.55604064,0.10009811,0.13364008,,,,
HNM - AFOYQNFEXNHRJPTJIYCUTN,46,0,0,0.5759911,0.27123743,0.05144286,0.11636115,,,,
HNM - AFOYQNFEXNHRJPTJIYCUTN,52,0,0,0.061683476,0.33721185,0.121536545,0.10519805,,,,
HNM - AFOYQNFEXNHRJPTJIYCUTN,58,0,0,0.15527678,0.1326735,0.13916321,0.045524035,,,,
HNM - AFOYQNFEXNHRJPTJIYCUTN,64,0,0,0.64332175,0.2624563,0.02112234,0.055818614,,,,
HNM - AFOYQNFEXNHRJPTJIYCUTN,70,0,0,0.54689187,0.42562294,0.15567833,0.0973301,,,,
HNM - AFOYQNFEXNHRJPTJIYCUTN,76,0,0,0.027273595,0.36515653,0.011764974,0.08503162,,,,
HNM - AFOYQNFEXNHRJPTJIYCUTN,82,0,0,0.05016792,0.044607937,0.005136976,0.0018809031,,,,
HNM - AFOYQNFEXNHRJPTJIYCUTN,88,0,0,0.20924157,0.54098743,0.050722893,0.07999646,,,,
HNM - AFOYQNFEXNHRJPTJIYCUTN,94,0,0,0.19796252,0.92005026,0.076907836,0.050605193,,,,
HNM - AFOYQNFEXNHRJPTJIYCUTN,100,0,0,0.01302439,0.2041381,0.004740982,0.14621879,,,,
HNM - AFOYQNFEXNHRJPTJIYCUTN,106,0,0,0.5569832,0.5524924,0.07059408,0.14176664,,,,
HNM - AFOYQNFEXNHRJPTJIYCUTN,106,0,1,0.53368086,0.8067068,0.1486462,0.004107313,,,,
